year;areakm;municipality;geocode_ibge;state;FullLocation
2011;0.0;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2012;0.07878948147312928;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2013;0.25821203268587334;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2014;0.0;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2015;0.0;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2016;0.1360072602666911;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2017;0.06995236424740128;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2018;0.0;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2019;0.09139526830576473;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2020;0.41297977153830234;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2021;0.2728362401283159;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2022;0.0;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2023;0.0;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2024;0.07609061531503265;São Sebastião da Boa Vista;1507706;Pará;São Sebastião da Boa Vista, Pará, Brazil
2008;71.89482601101646;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2009;16.1901754653516;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2010;48.57769835450066;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2011;19.035434008102534;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2012;8.983965726391235;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2013;33.273152253683584;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2014;9.889577149976498;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2015;6.7028531729030085;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2016;13.706467067812644;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2017;13.772546032741374;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2018;13.625316207091917;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2019;19.96679563222914;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2020;37.48152602548833;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2021;39.4496731890063;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2022;24.67817681997203;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2023;35.63032401343199;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2024;65.12649310998883;Tailândia;1507953;Pará;Tailândia, Pará, Brazil
2008;1.305048057137618;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2009;0.09975479383865424;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2010;0.40506612991394486;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2011;0.15839933732336292;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2012;0.4229402602755204;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2013;0.14804417089096386;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2014;0.19236082654470643;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2015;0.0;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2016;0.3350148521119383;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2017;0.0;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2018;0.31946064610219005;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2019;0.17324822218519237;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2020;0.20962494062604214;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2021;0.13077933262682168;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2022;0.09979969419134699;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2023;0.2647169455158124;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2024;0.0;Terra Alta;1507961;Pará;Terra Alta, Pará, Brazil
2008;5.643963088065494;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2009;4.057797499849465;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2010;4.242913923723591;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2011;1.3944545091022909;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2012;0.6448021720074442;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2013;2.982561649496164;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2014;3.8960494937101386;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2015;4.551526868095413;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2016;3.0414077436435676;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2017;2.208719365312949;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2018;1.4007140951082584;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2019;4.561228768067836;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2020;2.786888798923585;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2021;3.8933417262238796;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2022;4.930948184146664;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2023;5.573530432738585;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2024;4.5200623044660375;Terra Santa;1507979;Pará;Terra Santa, Pará, Brazil
2008;36.04450309218238;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2009;13.781210796546459;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2010;35.883169512938636;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2011;6.25081904211035;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2012;1.0051136060498203;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2013;13.589660222985977;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2014;7.6540758147151;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2015;4.93159177781498;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2016;7.279505524836986;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2017;11.49174461026047;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2018;16.480499646768887;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2019;13.51624482010328;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2020;15.954683274807733;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2021;22.904509418794422;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2022;22.492798477196274;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2023;14.902960152776075;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2024;23.956959266130468;Tomé-Açu;1508001;Pará;Tomé-Açu, Pará, Brazil
2008;1.9477192701293424;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2009;4.234835178249675;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2010;0.06301364954890125;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2011;0.26176753775876466;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2012;0.0;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2013;0.0;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2014;0.4585980713527954;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2015;0.2606887208082138;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2016;0.0;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2017;0.4154159411880193;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2018;0.19295848121434922;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2019;0.3592952934722825;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2020;0.07699291380594428;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2021;0.2842444016413892;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2022;0.0;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2023;1.0045694251149189;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2024;0.0;Tracuateua;1508035;Pará;Tracuateua, Pará, Brazil
2008;42.334154018607705;Trairão;1508050;Pará;Trairão, Pará, Brazil
2009;36.93281855533066;Trairão;1508050;Pará;Trairão, Pará, Brazil
2010;26.675826188065887;Trairão;1508050;Pará;Trairão, Pará, Brazil
2011;49.63718527279562;Trairão;1508050;Pará;Trairão, Pará, Brazil
2012;42.24735035944353;Trairão;1508050;Pará;Trairão, Pará, Brazil
2013;42.52110461297114;Trairão;1508050;Pará;Trairão, Pará, Brazil
2014;43.85278178202421;Trairão;1508050;Pará;Trairão, Pará, Brazil
2015;24.868340166304343;Trairão;1508050;Pará;Trairão, Pará, Brazil
2016;40.501596538620205;Trairão;1508050;Pará;Trairão, Pará, Brazil
2017;81.24077452487005;Trairão;1508050;Pará;Trairão, Pará, Brazil
2018;55.65099936460345;Trairão;1508050;Pará;Trairão, Pará, Brazil
2019;111.91777504517819;Trairão;1508050;Pará;Trairão, Pará, Brazil
2020;82.33122585900509;Trairão;1508050;Pará;Trairão, Pará, Brazil
2021;120.39254909991115;Trairão;1508050;Pará;Trairão, Pará, Brazil
2022;113.499087575111;Trairão;1508050;Pará;Trairão, Pará, Brazil
2023;26.938175013020285;Trairão;1508050;Pará;Trairão, Pará, Brazil
2024;44.226097617329636;Trairão;1508050;Pará;Trairão, Pará, Brazil
2008;9.83948801992863;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2009;2.578829266041902;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2010;2.3258699723410876;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2011;1.6512548298372864;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2012;0.9629932378941137;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2013;1.6080990726750528;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2014;2.706400583512412;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2015;4.196511838568409;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2016;2.8409118305007284;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2017;3.9104734304236564;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2018;1.8443915827459512;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2019;5.346042454498965;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2020;2.4448486927160915;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2021;0.8709953603310588;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2022;0.8638737672526301;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2023;3.943379837521715;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2024;0.5025111849772026;Tucumã;1508084;Pará;Tucumã, Pará, Brazil
2008;26.810791095273128;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2009;2.0897953448391524;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2010;36.678775125586014;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2011;8.893719589525302;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2012;8.545351087523038;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2013;0.8151173942634351;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2014;3.5311201043180818;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2015;23.21770838901973;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2016;9.077348205794653;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2017;7.13435199121987;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2018;16.203001988875993;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2019;8.20691952501329;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2020;8.641882136324243;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2021;14.400712681933738;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2022;7.319524862346884;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2023;10.816988789420021;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2024;8.562637203442241;Tucuruí;1508100;Pará;Tucuruí, Pará, Brazil
2008;135.7818946956738;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2009;43.509179768291794;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2010;19.224056409241406;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2011;22.876022354707604;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2012;30.67409982519688;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2013;11.118792880278734;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2014;2.9540926237766474;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2015;22.482671552884558;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2016;18.095884301169235;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2017;15.381902973604033;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2018;6.480239019836155;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2019;18.278842363181692;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2020;57.04497476108939;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2021;74.79258973833706;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2022;17.22385850030161;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2023;22.20167739509039;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2024;22.901212259929714;Ulianópolis;1508126;Pará;Ulianópolis, Pará, Brazil
2008;90.43716899359062;Uruará;1508159;Pará;Uruará, Pará, Brazil
2009;99.08240448985896;Uruará;1508159;Pará;Uruará, Pará, Brazil
2010;68.53765337623616;Uruará;1508159;Pará;Uruará, Pará, Brazil
2011;38.309234912705136;Uruará;1508159;Pará;Uruará, Pará, Brazil
2012;51.87749348833045;Uruará;1508159;Pará;Uruará, Pará, Brazil
2013;47.29853056931091;Uruará;1508159;Pará;Uruará, Pará, Brazil
2014;14.405553638372668;Uruará;1508159;Pará;Uruará, Pará, Brazil
2015;52.97960512380153;Uruará;1508159;Pará;Uruará, Pará, Brazil
2016;63.79783878806619;Uruará;1508159;Pará;Uruará, Pará, Brazil
2017;88.57749610171017;Uruará;1508159;Pará;Uruará, Pará, Brazil
2018;81.61813597438146;Uruará;1508159;Pará;Uruará, Pará, Brazil
2019;154.04738002318584;Uruará;1508159;Pará;Uruará, Pará, Brazil
2020;133.36914369481195;Uruará;1508159;Pará;Uruará, Pará, Brazil
2021;139.61235372277088;Uruará;1508159;Pará;Uruará, Pará, Brazil
2022;193.6343634006545;Uruará;1508159;Pará;Uruará, Pará, Brazil
2023;103.64742950911963;Uruará;1508159;Pará;Uruará, Pará, Brazil
2024;97.62428951118072;Uruará;1508159;Pará;Uruará, Pará, Brazil
2008;1.4574752581876085;Vigia;1508209;Pará;Vigia, Pará, Brazil
2009;0.06047745840023425;Vigia;1508209;Pará;Vigia, Pará, Brazil
2010;0.3203224145152372;Vigia;1508209;Pará;Vigia, Pará, Brazil
2011;0.24121421973006438;Vigia;1508209;Pará;Vigia, Pará, Brazil
2012;0.22877836701110846;Vigia;1508209;Pará;Vigia, Pará, Brazil
2013;0.580458286583405;Vigia;1508209;Pará;Vigia, Pará, Brazil
2014;0.0;Vigia;1508209;Pará;Vigia, Pará, Brazil
2015;1.2743451593138957;Vigia;1508209;Pará;Vigia, Pará, Brazil
2016;0.24243508987706344;Vigia;1508209;Pará;Vigia, Pará, Brazil
2017;0.1669081061264312;Vigia;1508209;Pará;Vigia, Pará, Brazil
2018;0.06435825355879715;Vigia;1508209;Pará;Vigia, Pará, Brazil
2019;0.1910980893607907;Vigia;1508209;Pará;Vigia, Pará, Brazil
2020;0.5440414931984731;Vigia;1508209;Pará;Vigia, Pará, Brazil
2021;0.33424740639368844;Vigia;1508209;Pará;Vigia, Pará, Brazil
2022;0.3782249779212046;Vigia;1508209;Pará;Vigia, Pará, Brazil
2023;0.0;Vigia;1508209;Pará;Vigia, Pará, Brazil
2024;0.0;Vigia;1508209;Pará;Vigia, Pará, Brazil
2008;14.949303247295783;Viseu;1508308;Pará;Viseu, Pará, Brazil
2009;31.78486067257835;Viseu;1508308;Pará;Viseu, Pará, Brazil
2010;14.882272755378974;Viseu;1508308;Pará;Viseu, Pará, Brazil
2011;3.7023331747278907;Viseu;1508308;Pará;Viseu, Pará, Brazil
2012;0.42533225221438686;Viseu;1508308;Pará;Viseu, Pará, Brazil
2013;0.9089286530194379;Viseu;1508308;Pará;Viseu, Pará, Brazil
2014;3.280140056578538;Viseu;1508308;Pará;Viseu, Pará, Brazil
2015;4.108556077617748;Viseu;1508308;Pará;Viseu, Pará, Brazil
2016;2.1772054624764516;Viseu;1508308;Pará;Viseu, Pará, Brazil
2017;11.04162590130007;Viseu;1508308;Pará;Viseu, Pará, Brazil
2018;4.092602703707665;Viseu;1508308;Pará;Viseu, Pará, Brazil
2019;8.460993940022805;Viseu;1508308;Pará;Viseu, Pará, Brazil
2020;8.651952558283751;Viseu;1508308;Pará;Viseu, Pará, Brazil
2021;3.9269187439250666;Viseu;1508308;Pará;Viseu, Pará, Brazil
2022;1.385996845812931;Viseu;1508308;Pará;Viseu, Pará, Brazil
2023;6.057668456037959;Viseu;1508308;Pará;Viseu, Pará, Brazil
2024;1.5050399276864208;Viseu;1508308;Pará;Viseu, Pará, Brazil
2008;10.513979360343866;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2009;1.512757637500191;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2010;9.484390270587916;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2011;53.124103480224576;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2012;5.097918880409194;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2013;9.27471841342652;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2014;16.914228521335392;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2015;47.6761425806401;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2016;10.653832257139342;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2017;7.150568699527382;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2018;4.263217194023092;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2019;7.251037402289581;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2020;8.436323986699897;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2021;4.325976220528262;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2022;3.2322989403346924;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2023;2.3580555407613417;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2024;1.0295229953697846;Vitória do Xingu;1508357;Pará;Vitória do Xingu, Pará, Brazil
2008;4.739868503854932;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2009;4.40229158453402;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2010;3.6939595161411196;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2011;0.8304639140797512;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2012;1.4364035894231415;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2013;0.6359065044853999;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2014;2.2134665776965137;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2015;1.118562910974821;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
2016;0.1786670074833508;Xinguara;1508407;Pará;Xinguara, Pará, Brazil
