Município,Ano,Código IBGE,Localização,Desmatamento (km²),PIB per capita (R$),PIB (R$ 1.000),VAB Agropecuária (R$ 1.000),VAB Indústria (R$ 1.000),VAB Serviços (R$ 1.000),População,Focos de Queimada
Palestina do Pará,2010,1505494,"Palestina do Pará, Pará, Brazil",4.519482469124777,4814.51,36046.26,11162.32,3171.15,5978.45,7487,35
Palestina do Pará,2011,1505494,"Palestina do Pará, Pará, Brazil",1.0191005521221226,5380.5,40192.3,10413.64,4290.84,7089.54,7470,15
Palestina do Pará,2012,1505494,"Palestina do Pará, Pará, Brazil",1.1423664712101491,5271.71,39353.32,11417.99,294.7,7758.27,7465,14
Palestina do Pará,2013,1505494,"Palestina do Pará, Pará, Brazil",1.8452817715524217,6174.06,46089.35,12039.55,2541.35,8604.9,7465,28
Palestina do Pará,2014,1505494,"Palestina do Pará, Pará, Brazil",1.745365361081511,6393.81,47595.5,12412.11,3552.82,8701.0,7444,14
Palestina do Pará,2015,1505494,"Palestina do Pará, Pará, Brazil",1.223653004983036,7179.51,53300.68,14082.51,3775.99,9885.91,7424,13
Palestina do Pará,2016,1505494,"Palestina do Pará, Pará, Brazil",2.331206569169608,8635.29,63935.72,21836.16,4273.34,11163.96,7404,3
Palestina do Pará,2017,1505494,"Palestina do Pará, Pará, Brazil",1.322191592543901,8940.19,66032.23,19830.91,4407.65,11274.5,7386,7
Palestina do Pará,2018,1505494,"Palestina do Pará, Pará, Brazil",0.7725427729981087,8616.61,65451.74,15447.11,3526.02,13152.37,7596,15
Palestina do Pará,2019,1505494,"Palestina do Pará, Pará, Brazil",1.1555662034927665,9515.5,72213.1,18173.88,3260.79,14729.22,7589,9
Palestina do Pará,2020,1505494,"Palestina do Pará, Pará, Brazil",1.0541681386675716,10906.82,82695.52,26116.44,2544.14,14506.83,7582,14
Palestina do Pará,2021,1505494,"Palestina do Pará, Pará, Brazil",1.1275757381611913,13038.79,98768.86,40875.03,2331.01,14845.96,7575,4
Palestina do Pará,2022,1505494,"Palestina do Pará, Pará, Brazil",0.7436257195215897,12088.6,91373.2,29643.18,3572.72,16048.09,7559,2
Palestina do Pará,2023,1505494,"Palestina do Pará, Pará, Brazil",0.2569710569653317,12723.41,96240.76,31412.19,3653.28,16871.2,7564,1
Palestina do Pará,2024,1505494,"Palestina do Pará, Pará, Brazil",0.0,13358.21,101108.32,33181.2,3733.85,17694.3,7569,4
Paragominas,2008,1505502,"Paragominas, Pará, Brazil",63.229275468311165,9815.98,937220.22,101604.98,301258.1,309689.44,95479,656
Paragominas,2009,1505502,"Paragominas, Pará, Brazil",120.42730149152894,10046.51,978027.97,135436.63,262051.23,329619.96,97350,606
Paragominas,2010,1505502,"Paragominas, Pará, Brazil",67.6263737217668,14595.23,1427238.66,164663.28,563925.42,382021.65,97788,669
Paragominas,2011,1505502,"Paragominas, Pará, Brazil",35.12785024099167,16947.4,1685588.38,169311.8,691860.73,442054.02,99460,515
Paragominas,2012,1505502,"Paragominas, Pará, Brazil",17.08157402702883,16917.01,1709395.98,199112.98,570368.49,529707.41,101046,569
Paragominas,2013,1505502,"Paragominas, Pará, Brazil",30.58803186876092,16853.96,1749019.81,188946.35,581687.01,541761.62,103775,423
Paragominas,2014,1505502,"Paragominas, Pará, Brazil",19.73707379062117,19155.4,2019304.72,215222.35,683520.85,649245.6,105417,627
Paragominas,2015,1505502,"Paragominas, Pará, Brazil",24.02390636478369,22374.84,2394331.75,278596.89,804056.21,770407.37,107010,849
Paragominas,2016,1505502,"Paragominas, Pará, Brazil",19.900738604210435,24574.28,2667464.76,371755.59,810818.51,868931.71,108547,484
Paragominas,2017,1505502,"Paragominas, Pará, Brazil",19.598051155939235,26815.86,2950441.52,309229.0,1053572.66,907059.91,110026,633
Paragominas,2018,1505502,"Paragominas, Pará, Brazil",18.07243122311347,23682.45,2646844.97,251382.38,651164.0,993280.08,111764,296
Paragominas,2019,1505502,"Paragominas, Pará, Brazil",25.791565655636703,27690.03,3132988.63,227898.18,1088374.17,1060097.06,113145,290
Paragominas,2020,1505502,"Paragominas, Pará, Brazil",19.56030961139548,32986.4,3777041.36,324260.24,1498682.89,1084090.54,114503,366
Paragominas,2021,1505502,"Paragominas, Pará, Brazil",31.198829312230448,36952.54,4280508.36,433732.69,1596136.91,1267572.06,115838,369
Paragominas,2022,1505502,"Paragominas, Pará, Brazil",47.0339779578224,35331.12,4052881.91,384214.97,1424910.21,1279500.21,114711,413
Paragominas,2023,1505502,"Paragominas, Pará, Brazil",31.587648815225275,37190.44,4285119.34,403337.41,1508636.55,1353571.3,115221,373
Paragominas,2024,1505502,"Paragominas, Pará, Brazil",33.92331464341181,39049.75,4517356.76,422459.85,1592362.89,1427642.39,115682,366
Parauapebas,2008,1505536,"Parauapebas, Pará, Brazil",27.95903050237222,44880.01,6522232.42,32744.35,4773661.38,1178526.56,145326,140
Parauapebas,2009,1505536,"Parauapebas, Pará, Brazil",4.855791583422237,35169.5,5373090.98,33817.82,3474558.98,1255350.96,152777,88
Parauapebas,2010,1505536,"Parauapebas, Pará, Brazil",4.206646823391979,97342.96,14985169.89,56643.42,11965461.87,2240150.22,153942,305
Parauapebas,2011,1505536,"Parauapebas, Pará, Brazil",2.342749167448836,131149.69,21013984.08,68889.74,17073921.47,2944843.34,160229,61
Parauapebas,2012,1505536,"Parauapebas, Pará, Brazil",4.242166549294509,114705.82,19080395.43,77215.71,14665538.99,3156379.98,166342,128
Parauapebas,2013,1505536,"Parauapebas, Pará, Brazil",4.122189792025867,114387.17,20198714.85,147744.5,15478156.34,3205547.28,176582,39
Parauapebas,2014,1505536,"Parauapebas, Pará, Brazil",1.4178757712991812,84873.43,15561712.58,163138.62,10880412.14,3053563.09,183352,132
Parauapebas,2015,1505536,"Parauapebas, Pará, Brazil",1.790703924491208,58889.51,11184354.23,119940.65,6980215.82,2590720.6,189921,134
Parauapebas,2016,1505536,"Parauapebas, Pará, Brazil",5.895051387497647,64432.25,12645408.96,147953.4,8073821.19,2857948.84,196259,98
Parauapebas,2017,1505536,"Parauapebas, Pará, Brazil",1.5169572942368286,91123.18,18439321.62,195210.98,13045184.21,3419012.62,202356,209
Parauapebas,2018,1505536,"Parauapebas, Pará, Brazil",2.630978729636495,78836.0,15994405.42,178552.63,10600775.4,3365638.05,202882,43
Parauapebas,2019,1505536,"Parauapebas, Pará, Brazil",4.534365464860702,110436.99,23001043.09,186153.48,16445226.22,4236667.36,208273,80
Parauapebas,2020,1505536,"Parauapebas, Pará, Brazil",4.079815950798478,177979.97,38012249.85,195418.26,30269257.96,4783290.14,213576,110
Parauapebas,2021,1505536,"Parauapebas, Pará, Brazil",7.284449616667842,227449.71,49763039.61,238182.77,40659673.7,5656071.73,218787,36
Parauapebas,2022,1505536,"Parauapebas, Pará, Brazil",4.161525364096047,158341.54,34707966.0,245756.61,26500925.52,5079558.92,219197,69
Parauapebas,2023,1505536,"Parauapebas, Pará, Brazil",2.931986457753563,165818.92,36747360.29,260985.05,28087850.2,5338321.91,221611,73
Parauapebas,2024,1505536,"Parauapebas, Pará, Brazil",2.9193569394984853,173296.31,38786754.59,276213.49,29674774.88,5597084.9,223818,468
Pau D'Arco,2008,1505551,"Pau D'Arco, Pará, Brazil",10.784135155502138,4954.07,32612.63,13596.85,1292.82,4880.94,6583,95
Pau D'Arco,2009,1505551,"Pau D'Arco, Pará, Brazil",4.630579700192831,5903.03,38499.56,16823.25,1246.24,5739.43,6522,68
Pau D'Arco,2010,1505551,"Pau D'Arco, Pará, Brazil",1.074549014169911,7054.6,42532.2,20759.05,1484.29,5385.2,6029,205
Pau D'Arco,2011,1505551,"Pau D'Arco, Pará, Brazil",2.4798986611071343,8521.02,50700.05,23914.68,2059.18,6555.01,5950,71
Pau D'Arco,2012,1505551,"Pau D'Arco, Pará, Brazil",1.25494748270021,8070.3,47364.57,22404.26,-237.8,6480.12,5869,102
Pau D'Arco,2013,1505551,"Pau D'Arco, Pará, Brazil",1.4988611869311457,9326.45,53561.82,23194.16,1517.11,6988.19,5743,106
Pau D'Arco,2014,1505551,"Pau D'Arco, Pará, Brazil",0.9975541479488738,10317.42,58159.29,24226.55,2524.39,8333.05,5637,84
Pau D'Arco,2015,1505551,"Pau D'Arco, Pará, Brazil",0.607408520812875,13260.66,73397.78,28623.19,5427.1,10881.24,5535,98
Pau D'Arco,2016,1505551,"Pau D'Arco, Pará, Brazil",0.5588343082908098,15987.69,86909.09,36649.85,4103.88,13420.7,5436,74
Pau D'Arco,2017,1505551,"Pau D'Arco, Pará, Brazil",0.4846471472776008,13927.59,74387.24,26548.15,3025.44,13337.88,5341,139
Pau D'Arco,2018,1505551,"Pau D'Arco, Pará, Brazil",0.4273921901839279,15827.07,87951.03,25734.92,3960.61,19754.81,5557,55
Pau D'Arco,2019,1505551,"Pau D'Arco, Pará, Brazil",1.4202414933449057,16215.32,88908.59,26936.3,3251.9,22603.44,5483,56
Pau D'Arco,2020,1505551,"Pau D'Arco, Pará, Brazil",2.9546525786717024,18031.6,97550.97,32057.45,3194.1,20531.75,5410,115
Pau D'Arco,2021,1505551,"Pau D'Arco, Pará, Brazil",3.905181450075455,21515.23,114869.82,56577.63,3676.1,14937.46,5339,58
Pau D'Arco,2022,1505551,"Pau D'Arco, Pará, Brazil",1.6239864464061105,20875.78,111310.99,41181.55,4399.18,21256.17,5332,97
Pau D'Arco,2023,1505551,"Pau D'Arco, Pará, Brazil",4.737266633607639,22050.53,117129.56,43071.98,4637.87,22568.14,5312,82
Pau D'Arco,2024,1505551,"Pau D'Arco, Pará, Brazil",2.312583972487861,23225.28,122948.12,44962.41,4876.57,23880.11,5294,115
Peixe-Boi,2008,1505601,"Peixe-Boi, Pará, Brazil",3.8155183707726135,2861.31,22627.28,5382.61,873.97,4116.46,7908,29
Peixe-Boi,2009,1505601,"Peixe-Boi, Pará, Brazil",0.135985949338054,3194.75,25289.68,5122.28,1180.41,5055.12,7916,27
Peixe-Boi,2010,1505601,"Peixe-Boi, Pará, Brazil",0.5097735795484402,3572.21,28106.12,6676.94,1441.63,4970.34,7868,22
Peixe-Boi,2011,1505601,"Peixe-Boi, Pará, Brazil",0.3899249375074781,4165.67,32750.5,6884.23,1660.87,5970.06,7862,42
Peixe-Boi,2012,1505601,"Peixe-Boi, Pará, Brazil",0.3436919601271743,4745.63,37343.33,7529.24,2504.35,6925.09,7869,28
Peixe-Boi,2013,1505601,"Peixe-Boi, Pará, Brazil",0.4897853388758758,8210.79,64774.93,29426.88,3404.71,8928.46,7889,17
Peixe-Boi,2014,1505601,"Peixe-Boi, Pará, Brazil",0.0,5297.88,41752.57,7627.17,1996.36,7757.12,7881,23
Peixe-Boi,2015,1505601,"Peixe-Boi, Pará, Brazil",1.6205464546351105,6166.16,48552.36,10007.86,2526.56,9196.22,7874,39
Peixe-Boi,2016,1505601,"Peixe-Boi, Pará, Brazil",0.5276504162329476,7685.52,60462.0,14949.93,2861.72,12211.61,7867,13
Peixe-Boi,2017,1505601,"Peixe-Boi, Pará, Brazil",1.7865632204306965,6732.2,52915.11,8622.3,2241.18,9999.76,7860,17
Peixe-Boi,2018,1505601,"Peixe-Boi, Pará, Brazil",0.2655839049921169,6820.4,55061.12,9075.94,2360.69,11021.81,8073,7
Peixe-Boi,2019,1505601,"Peixe-Boi, Pará, Brazil",0.0,6646.43,53683.19,7339.9,2130.59,10015.83,8077,11
Peixe-Boi,2020,1505601,"Peixe-Boi, Pará, Brazil",0.2480979206410577,8140.4,65782.57,15097.88,2220.49,11407.0,8081,15
Peixe-Boi,2021,1505601,"Peixe-Boi, Pará, Brazil",0.3152844256643189,8946.94,72327.03,19299.56,2304.04,11433.99,8084,18
Peixe-Boi,2022,1505601,"Peixe-Boi, Pará, Brazil",0.1434932311577989,9057.13,72787.81,15487.27,2760.16,12991.27,8037,17
Peixe-Boi,2023,1505601,"Peixe-Boi, Pará, Brazil",0.2962076954033917,9472.49,76193.54,16094.69,2845.25,13590.03,8044,29
Peixe-Boi,2024,1505601,"Peixe-Boi, Pará, Brazil",0.0,9887.86,79599.26,16702.11,2930.34,14188.78,8050,17
Piçarra,2008,1505635,"Piçarra, Pará, Brazil",17.12756510961448,5251.78,68829.88,27641.24,5608.44,11054.24,13106,207
Piçarra,2009,1505635,"Piçarra, Pará, Brazil",12.110151358317204,5697.53,74865.49,28941.52,5178.01,13283.55,13140,135
Piçarra,2010,1505635,"Piçarra, Pará, Brazil",11.899928756547768,7022.85,89211.27,43187.04,5084.51,12726.53,12703,301
Piçarra,2011,1505635,"Piçarra, Pará, Brazil",3.517706325733127,8265.91,104968.73,50490.21,5363.64,15321.26,12699,57
Piçarra,2012,1505635,"Piçarra, Pará, Brazil",2.334218723867353,9097.96,115553.25,58736.63,3021.0,15167.58,12701,61
Piçarra,2013,1505635,"Piçarra, Pará, Brazil",3.548771946856165,10788.81,137233.65,71724.3,7091.26,17919.64,12720,50
Piçarra,2014,1505635,"Piçarra, Pará, Brazil",5.0725671865022735,12248.1,155514.13,77877.74,9270.61,22799.91,12697,71
Piçarra,2015,1505635,"Piçarra, Pará, Brazil",3.093125518251965,14264.37,180800.87,92533.69,10389.21,25784.4,12675,99
Piçarra,2016,1505635,"Piçarra, Pará, Brazil",3.1554405349220342,15862.29,200705.5,102099.96,11639.28,30100.34,12653,57
Piçarra,2017,1505635,"Piçarra, Pará, Brazil",2.7617386023337915,15895.19,200788.08,100441.09,11809.5,29538.31,12632,46
Piçarra,2018,1505635,"Piçarra, Pará, Brazil",3.794549328226776,18110.67,235130.89,126051.46,13107.5,32750.7,12983,41
Piçarra,2019,1505635,"Piçarra, Pará, Brazil",1.992578190271592,16322.14,211877.74,102148.91,12080.88,31360.62,12981,23
Piçarra,2020,1505635,"Piçarra, Pará, Brazil",1.605847780475626,21182.7,274930.21,151863.08,13862.96,34036.32,12979,24
Piçarra,2021,1505635,"Piçarra, Pará, Brazil",1.9129321953744327,22561.23,292754.58,166604.94,12305.91,33534.18,12976,16
Piçarra,2022,1505635,"Piçarra, Pará, Brazil",1.9370414887289835,22917.57,295425.08,160451.16,14895.65,38432.67,12891,28
Piçarra,2023,1505635,"Piçarra, Pará, Brazil",1.0635374461243186,24234.47,312499.24,170412.82,15683.52,40458.2,12895,24
Piçarra,2024,1505635,"Piçarra, Pará, Brazil",0.5670889582462767,25551.37,329573.4,180374.49,16471.4,42483.72,12898,45
Placas,2008,1505650,"Placas, Pará, Brazil",85.71140394030361,3978.29,75706.8,33029.21,4737.87,10218.3,19030,578
Placas,2009,1505650,"Placas, Pará, Brazil",39.51944260595823,4232.58,82924.71,35635.53,3417.23,11934.25,19592,723
Placas,2010,1505650,"Placas, Pará, Brazil",56.32447911307549,4662.34,111569.85,50344.74,6853.14,13158.63,23930,412
Placas,2011,1505650,"Placas, Pará, Brazil",39.95687840866559,4999.5,123707.52,51681.68,7729.02,15175.9,24744,607
Placas,2012,1505650,"Placas, Pará, Brazil",79.57862357805134,5131.91,130997.14,55541.05,1690.29,17799.28,25526,725
Placas,2013,1505650,"Placas, Pará, Brazil",24.798523380405168,5992.46,160849.54,61701.24,8138.59,21047.42,26842,289
Placas,2014,1505650,"Placas, Pará, Brazil",53.360894950861,8002.52,221669.7,84632.84,24811.56,33036.9,27700,656
Placas,2015,1505650,"Placas, Pará, Brazil",88.85537533420512,8252.65,235472.76,91465.7,16128.14,35543.45,28533,983
Placas,2016,1505650,"Placas, Pará, Brazil",67.65046777805203,8893.72,260906.19,107811.95,10970.05,41064.23,29336,577
Placas,2017,1505650,"Placas, Pará, Brazil",87.90021863520188,8497.87,255862.38,96104.84,9740.5,43675.14,30109,798
Placas,2018,1505650,"Placas, Pará, Brazil",90.25614600967285,8101.39,245415.44,87876.38,8616.37,41381.8,30293,415
Placas,2019,1505650,"Placas, Pará, Brazil",104.8089597743869,8344.45,258527.7,84232.94,8285.96,43790.9,30982,452
Placas,2020,1505650,"Placas, Pará, Brazil",85.8654249784036,9770.61,309327.88,118346.4,9150.55,46515.92,31659,741
Placas,2021,1505650,"Placas, Pará, Brazil",141.3149573385005,10000.39,323262.68,111622.99,9843.96,50908.95,32325,280
Placas,2022,1505650,"Placas, Pará, Brazil",141.2390819065377,10685.24,345138.53,123208.76,12402.83,56096.7,32300,773
Placas,2023,1505650,"Placas, Pará, Brazil",63.581698212588215,11168.41,364526.53,129445.86,12817.37,59526.24,32639,1140
Placas,2024,1505650,"Placas, Pará, Brazil",52.54570957177268,11651.58,383914.52,135682.96,13231.91,62955.79,32950,574
Ponta de Pedras,2008,1505700,"Ponta de Pedras, Pará, Brazil",0.0,2886.43,74305.35,26200.39,1500.28,10307.87,25743,54
Ponta de Pedras,2009,1505700,"Ponta de Pedras, Pará, Brazil",0.4038293957825811,3275.23,86613.54,28702.46,1891.96,12666.66,26445,94
Ponta de Pedras,2010,1505700,"Ponta de Pedras, Pará, Brazil",0.0828103108190018,4287.42,111425.83,49280.95,2557.81,13094.82,25989,50
Ponta de Pedras,2011,1505700,"Ponta de Pedras, Pará, Brazil",0.2189624845503868,4969.11,131979.6,58227.73,2551.2,15790.95,26560,53
Ponta de Pedras,2012,1505700,"Ponta de Pedras, Pará, Brazil",0.0,5206.64,141115.67,53406.9,8852.64,18186.08,27103,58
Ponta de Pedras,2013,1505700,"Ponta de Pedras, Pará, Brazil",0.0,5439.28,152435.94,52232.4,3228.05,22897.36,28025,46
Ponta de Pedras,2014,1505700,"Ponta de Pedras, Pará, Brazil",0.0,5766.88,164938.6,53423.46,4156.69,27412.41,28601,65
Ponta de Pedras,2015,1505700,"Ponta de Pedras, Pará, Brazil",0.0,6425.92,187379.74,59812.32,4959.41,29467.97,29160,101
Ponta de Pedras,2016,1505700,"Ponta de Pedras, Pará, Brazil",0.0,7010.07,208199.18,56461.23,5897.37,36492.16,29700,54
Ponta de Pedras,2017,1505700,"Ponta de Pedras, Pará, Brazil",0.0,7034.34,212570.59,61334.46,5171.07,34219.69,30219,83
Ponta de Pedras,2018,1505700,"Ponta de Pedras, Pará, Brazil",0.0,6926.5,212006.38,54727.98,5623.42,38877.4,30608,46
Ponta de Pedras,2019,1505700,"Ponta de Pedras, Pará, Brazil",0.0,7127.14,221525.87,53064.62,5388.22,41345.13,31082,29
Ponta de Pedras,2020,1505700,"Ponta de Pedras, Pará, Brazil",0.0,7836.18,247223.74,61992.03,5583.53,44567.18,31549,85
Ponta de Pedras,2021,1505700,"Ponta de Pedras, Pará, Brazil",0.0,8599.05,275229.86,69027.15,6216.11,46424.18,32007,38
Ponta de Pedras,2022,1505700,"Ponta de Pedras, Pará, Brazil",0.0,8851.01,280114.4,69045.2,6837.34,50387.91,31648,82
Ponta de Pedras,2023,1505700,"Ponta de Pedras, Pará, Brazil",0.0,9242.66,294349.18,71223.66,7143.48,53375.35,31847,97
Ponta de Pedras,2024,1505700,"Ponta de Pedras, Pará, Brazil",0.0,9634.32,308583.96,73402.13,7449.62,56362.78,32030,78
Portel,2008,1505809,"Portel, Pará, Brazil",96.67363975634204,4448.49,213380.94,38545.61,51580.89,41013.7,47967,763
Portel,2009,1505809,"Portel, Pará, Brazil",30.97044985009784,4618.8,226066.96,47539.11,29608.05,49917.42,48945,833
Portel,2010,1505809,"Portel, Pará, Brazil",56.08929241693574,5075.56,264771.53,76116.21,28996.01,48512.57,52166,538
Portel,2011,1505809,"Portel, Pará, Brazil",73.01935762408391,5452.12,290363.56,80218.84,25019.79,53986.15,53257,381
Portel,2012,1505809,"Portel, Pará, Brazil",12.347777346158235,6977.34,378911.49,126615.05,38565.44,62150.27,54306,701
Portel,2013,1505809,"Portel, Pará, Brazil",16.986480797381493,8142.34,456736.14,190758.06,25916.4,65597.1,56094,589
Portel,2014,1505809,"Portel, Pará, Brazil",60.67866079845762,7689.62,439884.74,150429.33,27740.21,74380.02,57205,780
Portel,2015,1505809,"Portel, Pará, Brazil",109.6683898751258,7656.66,446245.72,148047.45,23357.54,72682.8,58282,1006
Portel,2016,1505809,"Portel, Pará, Brazil",178.4405613714735,11512.95,682971.51,327817.64,33534.19,100750.27,59322,1135
Portel,2017,1505809,"Portel, Pará, Brazil",167.57354543391835,10742.59,648014.57,256528.23,28886.9,96864.12,60322,1537
Portel,2018,1505809,"Portel, Pará, Brazil",96.79198562636437,14616.18,893428.49,457836.7,39584.93,117605.25,61126,1004
Portel,2019,1505809,"Portel, Pará, Brazil",254.2378133521647,12666.64,785876.37,358745.59,34773.77,100074.61,62043,934
Portel,2020,1505809,"Portel, Pará, Brazil",189.98533423805216,13998.35,881126.32,419253.04,32236.72,108290.62,62945,1162
Portel,2021,1505809,"Portel, Pará, Brazil",240.64682748719048,14816.2,945733.13,466733.27,34412.11,102627.85,63831,736
Portel,2022,1505809,"Portel, Pará, Brazil",315.4522886087471,15754.76,995605.96,486754.55,31285.9,121523.76,63194,1538
Portel,2023,1505809,"Portel, Pará, Brazil",201.15456608539952,16632.4,1056415.22,521701.03,31131.51,127303.57,63516,2011
Portel,2024,1505809,"Portel, Pará, Brazil",106.81764938835764,17510.05,1117224.48,556647.5,30977.13,133083.37,63805,1925
Porto de Moz,2008,1505908,"Porto de Moz, Pará, Brazil",22.30997758131723,2950.22,81688.77,24715.35,2998.75,15063.53,27689,461
Porto de Moz,2009,1505908,"Porto de Moz, Pará, Brazil",53.86199875126616,3913.24,109926.92,27736.65,3474.71,20287.68,28091,452
Porto de Moz,2010,1505908,"Porto de Moz, Pará, Brazil",31.34790190831808,3870.06,131392.38,33252.08,6915.26,21028.9,33951,395
Porto de Moz,2011,1505908,"Porto de Moz, Pará, Brazil",19.35836306130685,4599.96,159876.16,39001.21,7283.85,25948.23,34756,337
Porto de Moz,2012,1505908,"Porto de Moz, Pará, Brazil",20.530349129180237,5033.85,178847.8,48914.57,627.4,29800.31,35529,362
Porto de Moz,2013,1505908,"Porto de Moz, Pará, Brazil",16.01087419285186,6142.73,226304.22,54788.92,7240.36,38636.48,36841,295
Porto de Moz,2014,1505908,"Porto de Moz, Pará, Brazil",21.646945840799876,5385.43,202863.58,57439.31,8210.41,33984.57,37669,456
Porto de Moz,2015,1505908,"Porto de Moz, Pará, Brazil",21.69288652250441,5681.06,218556.0,64655.57,7958.38,34535.14,38471,559
Porto de Moz,2016,1505908,"Porto de Moz, Pará, Brazil",20.86281266509684,6115.72,240017.43,60966.78,7536.4,41704.14,39246,578
