Município,Ano,Código IBGE,Desmatamento (km²),PIB per capita (R$),PIB (R$ 1.000),VAB Agropecuária (R$ 1.000),VAB Indústria (R$ 1.000),VAB Serviços (R$ 1.000),População,Focos de Queimada,Total de Benefícios Básicos (Bolsa Família),Área plantada soja (ha),Área plantada milho (ha),Total Rebanho (Bovino),Internações por Doenças Respiratórias
Piçarra,2013,1505635,3.548771946856165,10788.81,137233.65,71724.3,7091.26,17919.64,12720,50,1894,0,2100,338037,795
Piçarra,2014,1505635,5.0725671865022735,12248.1,155514.13,77877.74,9270.61,22799.91,12697,71,1760,0,3000,347322,675
Piçarra,2015,1505635,3.093125518251965,14264.37,180800.87,92533.69,10389.21,25784.4,12675,99,1631,0,3000,369301,776
Piçarra,2016,1505635,3.1554405349220342,15862.29,200705.5,102099.96,11639.28,30100.34,12653,57,1335,0,4000,378248,676
Piçarra,2017,1505635,2.7617386023337915,15895.19,200788.08,100441.09,11809.5,29538.31,12632,46,1250,0,3000,396344,695
Piçarra,2018,1505635,3.794549328226776,18110.67,235130.89,126051.46,13107.5,32750.7,12983,41,1211,0,3100,382521,684
Piçarra,2019,1505635,1.992578190271592,16322.14,211877.74,102148.91,12080.88,31360.62,12981,23,1112,0,3500,376647,746
Piçarra,2020,1505635,1.605847780475626,21182.7,274930.21,151863.08,13862.96,34036.32,12979,24,1346,0,3500,387321,498
Piçarra,2021,1505635,1.9129321953744327,22561.23,292754.58,166604.94,12305.91,33534.18,12976,16,1307,0,3500,407513,729
Piçarra,2022,1505635,1.9370414887289835,22917.57,295425.08,160451.16,14895.65,38432.67,12891,28,1225,0,3000,420686,735
Piçarra,2023,1505635,1.0635374461243186,24234.47,312499.24,170412.82,15683.52,40458.2,12895,24,1188,0,3000,398266,731
Piçarra,2024,1505635,0.5670889582462767,25551.37,329573.4,180374.49,16471.4,42483.72,12898,45,1150,0,3439,433611,741
Placas,2008,1505650,85.71140394030361,3978.29,75706.8,33029.21,4737.87,10218.3,19030,578,1130,160,1280,87605,210
Placas,2009,1505650,39.51944260595823,4232.58,82924.71,35635.53,3417.23,11934.25,19592,723,1652,80,1320,90381,769
Placas,2010,1505650,56.32447911307549,4662.34,111569.85,50344.74,6853.14,13158.63,23930,412,1832,80,1830,90823,823
Placas,2011,1505650,39.95687840866559,4999.5,123707.52,51681.68,7729.02,15175.9,24744,607,2308,220,1700,72122,1222
Placas,2012,1505650,79.57862357805134,5131.91,130997.14,55541.05,1690.29,17799.28,25526,725,2432,220,1700,102831,895
Placas,2013,1505650,24.798523380405168,5992.46,160849.54,61701.24,8138.59,21047.42,26842,289,2509,300,1700,116124,1208
Placas,2014,1505650,53.360894950861,8002.52,221669.7,84632.84,24811.56,33036.9,27700,656,2747,300,1700,127830,952
Placas,2015,1505650,88.85537533420512,8252.65,235472.76,91465.7,16128.14,35543.45,28533,983,2787,800,700,132387,1363
Placas,2016,1505650,67.65046777805203,8893.72,260906.19,107811.95,10970.05,41064.23,29336,577,2890,650,1000,135286,1459
Placas,2017,1505650,87.90021863520188,8497.87,255862.38,96104.84,9740.5,43675.14,30109,798,2856,650,1000,140977,1594
Placas,2018,1505650,90.25614600967285,8101.39,245415.44,87876.38,8616.37,41381.8,30293,415,3007,650,1000,140480,1557
Placas,2019,1505650,104.8089597743869,8344.45,258527.7,84232.94,8285.96,43790.9,30982,452,2857,700,1200,146015,1549
Placas,2020,1505650,85.8654249784036,9770.61,309327.88,118346.4,9150.55,46515.92,31659,741,3168,800,1230,155280,1122
Placas,2021,1505650,141.3149573385005,10000.39,323262.68,111622.99,9843.96,50908.95,32325,280,3267,800,1230,165125,1392
Placas,2022,1505650,141.2390819065377,10685.24,345138.53,123208.76,12402.83,56096.7,32300,773,3552,1040,1500,176040,1413
Placas,2023,1505650,63.581698212588215,11168.41,364526.53,129445.86,12817.37,59526.24,32639,1140,3688,1400,1600,206724,1437
Placas,2024,1505650,52.54570957177268,11651.58,383914.52,135682.96,13231.91,62955.79,32950,574,3824,1181,1200,192033,1607
Ponta de Pedras,2008,1505700,0.0,2886.43,74305.35,26200.39,1500.28,10307.87,25743,54,2185,0,13,40077,83
Ponta de Pedras,2009,1505700,0.4038293957825811,3275.23,86613.54,28702.46,1891.96,12666.66,26445,94,2357,0,13,40900,310
Ponta de Pedras,2010,1505700,0.0828103108190018,4287.42,111425.83,49280.95,2557.81,13094.82,25989,50,2923,0,10,41022,421
Ponta de Pedras,2011,1505700,0.2189624845503868,4969.11,131979.6,58227.73,2551.2,15790.95,26560,53,3319,0,10,41227,132
Ponta de Pedras,2012,1505700,0.0,5206.64,141115.67,53406.9,8852.64,18186.08,27103,58,3523,0,10,35198,325
Ponta de Pedras,2013,1505700,0.0,5439.28,152435.94,52232.4,3228.05,22897.36,28025,46,3768,0,0,56178,836
Ponta de Pedras,2014,1505700,0.0,5766.88,164938.6,53423.46,4156.69,27412.41,28601,65,4298,0,0,46370,1129
Ponta de Pedras,2015,1505700,0.0,6425.92,187379.74,59812.32,4959.41,29467.97,29160,101,3837,0,30,42380,1154
Ponta de Pedras,2016,1505700,0.0,7010.07,208199.18,56461.23,5897.37,36492.16,29700,54,4188,0,15,43800,1128
Ponta de Pedras,2017,1505700,0.0,7034.34,212570.59,61334.46,5171.07,34219.69,30219,83,4624,0,15,39849,1117
Ponta de Pedras,2018,1505700,0.0,6926.5,212006.38,54727.98,5623.42,38877.4,30608,46,4847,0,15,34859,1152
Ponta de Pedras,2019,1505700,0.0,7127.14,221525.87,53064.62,5388.22,41345.13,31082,29,4733,0,0,36123,1157
Ponta de Pedras,2020,1505700,0.0,7836.18,247223.74,61992.03,5583.53,44567.18,31549,85,4734,0,0,34430,504
Ponta de Pedras,2021,1505700,0.0,8599.05,275229.86,69027.15,6216.11,46424.18,32007,38,4632,0,0,36600,988
Ponta de Pedras,2022,1505700,0.0,8851.01,280114.4,69045.2,6837.34,50387.91,31648,82,5359,0,0,35890,1093
Ponta de Pedras,2023,1505700,0.0,9242.66,294349.18,71223.66,7143.48,53375.35,31847,97,5559,0,0,35100,1136
Ponta de Pedras,2024,1505700,0.0,9634.32,308583.96,73402.13,7449.62,56362.78,32030,78,5760,0,2,35402,974
Portel,2008,1505809,96.67363975634204,4448.49,213380.94,38545.61,51580.89,41013.7,47967,763,3836,0,200,11568,1413
Portel,2009,1505809,30.97044985009784,4618.8,226066.96,47539.11,29608.05,49917.42,48945,833,4696,0,200,10950,1897
Portel,2010,1505809,56.08929241693574,5075.56,264771.53,76116.21,28996.01,48512.57,52166,538,5059,0,200,11200,2005
Portel,2011,1505809,73.01935762408391,5452.12,290363.56,80218.84,25019.79,53986.15,53257,381,5790,0,150,10640,1972
Portel,2012,1505809,12.347777346158235,6977.34,378911.49,126615.05,38565.44,62150.27,54306,701,6194,0,140,10945,2016
Portel,2013,1505809,16.986480797381493,8142.34,456736.14,190758.06,25916.4,65597.1,56094,589,6728,0,140,10390,1949
Portel,2014,1505809,60.67866079845762,7689.62,439884.74,150429.33,27740.21,74380.02,57205,780,7733,0,140,10950,1612
Portel,2015,1505809,109.6683898751258,7656.66,446245.72,148047.45,23357.54,72682.8,58282,1006,7566,0,137,14700,1835
Portel,2016,1505809,178.4405613714735,11512.95,682971.51,327817.64,33534.19,100750.27,59322,1135,7814,0,115,15820,1937
Portel,2017,1505809,167.57354543391835,10742.59,648014.57,256528.23,28886.9,96864.12,60322,1537,7595,0,171,15900,2066
Portel,2018,1505809,96.79198562636437,14616.18,893428.49,457836.7,39584.93,117605.25,61126,1004,7510,0,115,15904,1966
Portel,2019,1505809,254.2378133521647,12666.64,785876.37,358745.59,34773.77,100074.61,62043,934,7048,0,0,18210,1881
Portel,2020,1505809,189.98533423805216,13998.35,881126.32,419253.04,32236.72,108290.62,62945,1162,7529,0,0,21534,1593
Portel,2021,1505809,240.64682748719048,14816.2,945733.13,466733.27,34412.11,102627.85,63831,736,7242,0,0,38470,2016
Portel,2022,1505809,315.4522886087471,15754.76,995605.96,486754.55,31285.9,121523.76,63194,1538,8499,0,0,54196,2383
Portel,2023,1505809,201.15456608539952,16632.4,1056415.22,521701.03,31131.51,127303.57,63516,2011,8753,0,0,101533,2579
Portel,2024,1505809,106.81764938835764,17510.05,1117224.48,556647.5,30977.13,133083.37,63805,1925,9007,0,0,53358,2629
Porto de Moz,2008,1505908,22.30997758131723,2950.22,81688.77,24715.35,2998.75,15063.53,27689,461,1840,0,160,48215,2316
Porto de Moz,2009,1505908,53.86199875126616,3913.24,109926.92,27736.65,3474.71,20287.68,28091,452,2647,0,180,51107,3172
Porto de Moz,2010,1505908,31.34790190831808,3870.06,131392.38,33252.08,6915.26,21028.9,33951,395,2823,0,150,53662,2398
Porto de Moz,2011,1505908,19.35836306130685,4599.96,159876.16,39001.21,7283.85,25948.23,34756,337,3719,0,130,56077,2094
Porto de Moz,2012,1505908,20.53034912918024,5033.85,178847.8,48914.57,627.4,29800.31,35529,362,4279,0,120,57759,1910
Porto de Moz,2013,1505908,16.01087419285186,6142.73,226304.22,54788.92,7240.36,38636.48,36841,295,4445,0,150,20278,1964
Porto de Moz,2014,1505908,21.64694584079988,5385.43,202863.58,57439.31,8210.41,33984.57,37669,456,4910,0,150,50030,1731
Porto de Moz,2015,1505908,21.69288652250441,5681.06,218556.0,64655.57,7958.38,34535.14,38471,559,4535,0,100,46670,1853
Porto de Moz,2016,1505908,20.86281266509684,6115.72,240017.43,60966.78,7536.4,41704.14,39246,578,4619,0,140,51433,1489
Porto de Moz,2017,1505908,15.055335158024452,7400.28,295944.65,63332.14,9834.49,52307.22,39991,614,5465,0,140,52918,2621
Porto de Moz,2018,1505908,35.91415841569897,7657.97,309825.97,62282.99,14838.18,58538.06,40458,250,5823,0,140,46893,2458
Porto de Moz,2019,1505908,41.57536897798768,7807.58,321164.73,61990.56,11969.0,59251.38,41135,203,5700,0,140,46900,2435
Porto de Moz,2020,1505908,32.10122960063861,8347.49,348933.46,74289.45,11171.13,57993.61,41801,218,5781,0,140,56934,1986
Porto de Moz,2021,1505908,51.24554335302935,9531.67,404676.63,104945.17,10796.91,61399.33,42456,187,5696,0,140,68230,1977
Porto de Moz,2022,1505908,41.37717826125387,9381.11,399306.23,89789.09,13375.47,67532.26,42565,324,6613,0,140,56934,2073
Porto de Moz,2023,1505908,22.3885871694577,9827.76,421784.98,94348.49,14103.1,71293.91,42918,634,6902,0,140,70543,2365
Porto de Moz,2024,1505908,16.22656055628453,10274.42,444263.73,98907.88,14830.73,75055.56,43240,664,7190,0,132,60275,2116
Prainha,2008,1506005,71.38274045092848,3946.46,106025.53,45898.48,4074.35,12724.66,26866,560,2918,0,4500,113821,624
Prainha,2009,1506005,34.106627928005366,4580.17,121695.08,49985.3,6845.04,14779.88,26570,619,2667,0,4600,115630,654
Prainha,2010,1506005,68.65300695319885,4835.15,141500.74,63565.42,6722.09,14470.56,29265,305,3215,0,4600,121412,1241
Prainha,2011,1506005,18.157004666250305,5438.93,159561.81,68996.46,7260.63,15925.9,29337,523,4166,0,3000,127482,1180
Prainha,2012,1506005,26.376731734728267,6723.31,197161.04,79299.69,13451.65,23821.15,29325,470,4823,0,2700,131306,1244
Prainha,2013,1506005,27.55663218961316,7807.92,229099.89,94105.14,12612.89,29326.86,29342,447,5293,0,1800,114548,1110
Prainha,2014,1506005,37.399083381270536,7477.37,218862.52,90604.58,8572.47,28832.82,29270,716,5671,0,1900,119353,788
Prainha,2015,1506005,55.1272226448722,7744.22,226131.15,87749.27,7840.69,30765.28,29200,705,5297,0,500,110494,1223
Prainha,2016,1506005,47.02619465525347,9468.38,275832.92,118860.79,10395.52,40474.75,29132,505,5953,0,200,114728,981
Prainha,2017,1506005,67.0483497807736,10407.7,302520.55,125284.85,11257.2,41443.59,29067,708,6841,0,1900,123652,1019
Prainha,2018,1506005,26.79536141022944,9657.02,288609.78,99959.04,10859.62,45011.06,29886,258,7480,0,1900,110253,999
Prainha,2019,1506005,74.94021478347457,9906.66,295872.21,104892.51,10268.55,43145.03,29866,437,7503,0,1900,110500,997
Prainha,2020,1506005,54.8833029242198,11486.95,342839.42,132875.42,9971.89,46517.25,29846,235,7515,0,1900,140686,963
Prainha,2021,1506005,66.91191872540726,14851.29,442969.46,219178.13,14027.2,47591.54,29827,297,7418,0,1900,155337,1027
Prainha,2022,1506005,85.16625887428468,13384.85,400397.13,165492.61,12921.37,53930.77,29914,554,8537,0,1200,154900,987
Prainha,2023,1506005,56.57767915801418,14080.63,421891.2,174403.48,13366.5,56980.29,29963,908,8945,0,1900,155337,1242
Prainha,2024,1506005,68.27298925232051,14776.4,443385.27,183314.35,13811.64,60029.82,30006,858,9352,0,672,144656,1221
Primavera,2008,1506104,0.8680454853486572,2436.86,26520.34,3310.42,913.07,5965.47,10883,18,1068,0,70,2505,
Primavera,2009,1506104,0.0675187998791153,3145.74,34581.15,4472.25,1265.48,8751.89,10993,25,1287,0,50,3158,
Primavera,2010,1506104,0.319394365355078,3396.84,34878.71,5075.36,1472.53,8072.14,10268,20,1382,0,40,2878,
Primavera,2011,1506104,0.575614425929144,3813.1,39316.88,5468.17,1425.99,9141.03,10311,17,1498,0,40,2800,
Primavera,2012,1506104,0.0898443749062551,4263.44,44135.11,5712.3,-605.58,10965.44,10352,15,1546,0,40,3520,
Primavera,2013,1506104,0.2315530354340662,6775.26,70679.51,11624.0,2557.19,13976.25,10432,21,1565,0,35,3170,
Primavera,2014,1506104,0.1638659297876699,6113.06,63930.34,9190.72,3664.67,16481.81,10458,17,1451,0,35,3070,
Primavera,2015,1506104,0.4949152182992641,7776.99,81541.74,8468.23,4465.72,20156.44,10485,4,1512,0,380,2842,
Primavera,2016,1506104,0.1436674401230535,11448.2,120320.62,13504.12,27087.58,23550.73,10510,13,1570,0,250,2629,
Primavera,2017,1506104,0.0,14170.2,149268.89,4016.88,53196.64,25356.4,10534,12,1726,0,200,2176,
Primavera,2018,1506104,0.1395663606114351,18434.07,198940.53,8075.96,77282.1,29749.15,10792,11,1834,0,250,2500,
Primavera,2019,1506104,0.0,21893.07,236992.48,3154.98,101658.27,34627.81,10825,13,1844,0,230,2554,
Primavera,2020,1506104,0.4491528230419437,27248.61,295838.21,4194.44,142353.64,36207.85,10857,21,1980,0,230,3097,
Primavera,2021,1506104,0.0642760124710293,29545.97,321726.05,5222.33,162585.95,33624.73,10889,20,1914,0,230,3465,
