"Código","Unidade Territorial","UF","Referência","Total de Benefícios Básicos","Total de Benefícios Variáveis","Total de Benefícios Variáveis vinculados ao Jovem (BVJ)","Total de Benefícios Variáveis vinculados à Nutriz (BVN)","Total de Benefícios Variáveis vinculados à Gestante (BVG)","Total de Benefícios para Superação da Extrema Pobreza (BSP)"
"150580","PORTEL","PA","2007","3891","9143","","","",""
"150580","PORTEL","PA","2019","7048","16393","2758","171","301","1697"
"150580","PORTEL","PA","2014","7733","18370","2891","180","86","3824"
"150580","PORTEL","PA","2018","7510","17456","2970","201","320","3070"
"150580","PORTEL","PA","2006","4089","9471","","","",""
"150580","PORTEL","PA","2016","7814","18578","3191","164","101","4193"
"150580","PORTEL","PA","2011","5790","13740","1667","8","",""
"150580","PORTEL","PA","2015","7566","18264","2972","133","103","3799"
"150580","PORTEL","PA","2012","6194","14177","2464","44","17","2549"
"150580","PORTEL","PA","2009","4696","10525","1287","","",""
"150580","PORTEL","PA","2017","7595","17860","3159","194","405","3851"
"150580","PORTEL","PA","2004","2877","7038","","","",""
"150580","PORTEL","PA","2010","5059","10969","1044","","",""
"150580","PORTEL","PA","2005","3423","8199","","","",""
"150580","PORTEL","PA","2021","7242","15338","3043","177","58","1240"
"150590","PORTO DE MOZ","PA","2014","4910","10097","1712","66","100","4433"
"150590","PORTO DE MOZ","PA","2010","2823","6301","758","","",""
"150590","PORTO DE MOZ","PA","2017","5465","10503","1751","228","348","5055"
"150590","PORTO DE MOZ","PA","2004","757","2272","","","",""
"150590","PORTO DE MOZ","PA","2015","4535","9133","1580","16","137","4149"
"150590","PORTO DE MOZ","PA","2016","4619","9169","1672","34","285","4351"
"150590","PORTO DE MOZ","PA","2018","5823","10721","1697","233","322","5410"
"150590","PORTO DE MOZ","PA","2006","1615","4094","","","",""
"150590","PORTO DE MOZ","PA","2012","4279","9528","1581","60","101","2763"
"150590","PORTO DE MOZ","PA","2011","3719","8982","1179","44","30",""
"150590","PORTO DE MOZ","PA","2013","4445","9746","1469","24","133","3225"
"150590","PORTO DE MOZ","PA","2009","2647","6027","871","","",""
"150590","PORTO DE MOZ","PA","2008","1840","4208","732","","",""
"150590","PORTO DE MOZ","PA","2019","5700","10640","1727","233","354","5377"
"150590","PORTO DE MOZ","PA","2005","762","2323","","","",""
"150590","PORTO DE MOZ","PA","2007","1817","4471","","","",""
"150590","PORTO DE MOZ","PA","2020","5781","10431","1664","14","243","5395"
"150590","PORTO DE MOZ","PA","2021","5696","10054","1821","299","93","5462"
"150600","PRAINHA","PA","2004","1796","3990","","","",""
"150600","PRAINHA","PA","2019","7503","11524","1981","219","478","6694"
"150600","PRAINHA","PA","2007","2946","6899","","","",""
"150600","PRAINHA","PA","2009","2667","6294","1229","","",""
"150600","PRAINHA","PA","2008","2918","6461","1054","","",""
"150600","PRAINHA","PA","2021","7418","10522","2081","352","152","6725"
"150600","PRAINHA","PA","2014","5671","10941","2109","117","100","4904"
"150600","PRAINHA","PA","2012","4823","9969","2020","29","95","1628"
"150600","PRAINHA","PA","2017","6841","11596","2075","216","484","6226"
"150600","PRAINHA","PA","2006","2858","7024","","","",""
"150600","PRAINHA","PA","2015","5297","10319","2039","86","181","4748"
"150600","PRAINHA","PA","2016","5953","10989","2082","138","384","5529"
"150600","PRAINHA","PA","2018","7480","11576","2012","128","467","6653"
"150600","PRAINHA","PA","2013","5293","10535","1880","43","128","3330"
"150600","PRAINHA","PA","2010","3215","7223","962","","",""
"150600","PRAINHA","PA","2005","2125","4996","","","",""
"150600","PRAINHA","PA","2020","7515","11278","1970","9","205","6749"
"150600","PRAINHA","PA","2011","4166","9515","1356","16","19",""
"150610","PRIMAVERA","PA","2007","1277","2539","","","",""
"150610","PRIMAVERA","PA","2011","1498","2610","225","4","4",""
"150610","PRIMAVERA","PA","2004","756","1546","","","",""
"150610","PRIMAVERA","PA","2018","1834","2258","457","44","67","1328"
"150610","PRIMAVERA","PA","2017","1726","2326","461","41","79","1213"
"150610","PRIMAVERA","PA","2015","1512","2269","402","17","48","1028"
"150610","PRIMAVERA","PA","2016","1570","2301","437","27","70","1198"
"150610","PRIMAVERA","PA","2013","1565","2443","412","4","26","1052"
"150610","PRIMAVERA","PA","2014","1451","2221","435","19","44","1038"
"150610","PRIMAVERA","PA","2020","1980","2274","450","7","22","1597"
"150610","PRIMAVERA","PA","2005","860","1821","","","",""
"150610","PRIMAVERA","PA","2021","1914","2083","451","37","8","1607"
"150610","PRIMAVERA","PA","2012","1546","2430","467","9","15","690"
"150610","PRIMAVERA","PA","2008","1068","2220","258","","",""
"150610","PRIMAVERA","PA","2010","1382","2453","277","","",""
"150610","PRIMAVERA","PA","2009","1287","2427","345","","",""
"150610","PRIMAVERA","PA","2006","1282","2756","","","",""
"150610","PRIMAVERA","PA","2019","1844","2243","468","46","35","1461"
"150611","QUATIPURU","PA","2008","1499","3001","375","","",""
"150611","QUATIPURU","PA","2004","1020","2222","","","",""
"150611","QUATIPURU","PA","2021","2316","2521","516","66","20","1799"
"150611","QUATIPURU","PA","2017","2149","2932","590","58","69","1479"
"150611","QUATIPURU","PA","2019","2262","2729","560","61","65","1709"
"150611","QUATIPURU","PA","2010","1587","3102","338","","",""
"150611","QUATIPURU","PA","2009","1410","2991","426","","",""
"150611","QUATIPURU","PA","2018","2235","2762","570","77","85","1581"
"150611","QUATIPURU","PA","2016","2050","3126","535","56","43","1466"
"150611","QUATIPURU","PA","2015","1915","3024","510","42","31","1193"
"150611","QUATIPURU","PA","2013","1888","3290","510","35","1","1085"
"150611","QUATIPURU","PA","2012","1843","3259","606","32","25","808"
"150611","QUATIPURU","PA","2006","1509","3311","","","",""
"150611","QUATIPURU","PA","2005","1321","2756","","","",""
"150611","QUATIPURU","PA","2020","2343","2633","517","2","19","1788"
"150611","QUATIPURU","PA","2011","1762","3403","238","13","3",""
"150611","QUATIPURU","PA","2007","1492","3205","","","",""
"150611","QUATIPURU","PA","2014","1917","3144","540","49","38","1107"
"150613","REDENÇÃO","PA","2013","5549","10390","1609","9","101","878"
"150613","REDENÇÃO","PA","2005","3224","10457","","","",""
"150613","REDENÇÃO","PA","2012","5451","10872","1881","42","126","611"
"150613","REDENÇÃO","PA","2017","4422","9392","1304","192","258","945"
"150613","REDENÇÃO","PA","2011","5200","11440","1349","54","25",""
"150613","REDENÇÃO","PA","2009","4307","9781","1373","","",""
"150613","REDENÇÃO","PA","2006","3611","11210","","","",""
"150613","REDENÇÃO","PA","2019","4596","8782","1208","167","283","1774"
"150613","REDENÇÃO","PA","2010","5084","10883","1057","","",""
"150613","REDENÇÃO","PA","2015","4705","9668","1527","29","183","785"
"150613","REDENÇÃO","PA","2014","5584","10596","1734","105","230","898"
"150613","REDENÇÃO","PA","2020","5627","9249","1225","0","180","2133"
"150613","REDENÇÃO","PA","2018","5009","9700","1291","215","308","1602"
"150613","REDENÇÃO","PA","2007","3799","10412","","","",""
"150613","REDENÇÃO","PA","2016","4267","10073","1633","165","223","864"
"150613","REDENÇÃO","PA","2021","5340","8864","1394","166","54","2327"
"150613","REDENÇÃO","PA","2008","4099","10103","1358","","",""
"150613","REDENÇÃO","PA","2004","2658","8488","","","",""
"150616","RIO MARIA","PA","2015","1183","2338","370","33","9","195"
"150616","RIO MARIA","PA","2016","850","2156","316","28","30","208"
"150616","RIO MARIA","PA","2018","990","2056","297","30","46","358"
"150616","RIO MARIA","PA","2004","197","504","","","",""
"150616","RIO MARIA","PA","2017","762","1830","280","41","49","246"
"150616","RIO MARIA","PA","2021","1206","2011","367","56","20","417"
"150616","RIO MARIA","PA","2020","1266","2065","309","4","41","385"
"150616","RIO MARIA","PA","2012","1367","2876","450","13","19","118"
"150616","RIO MARIA","PA","2005","213","613","","","",""
"150616","RIO MARIA","PA","2008","507","1752","193","","",""
"150616","RIO MARIA","PA","2013","1590","2907","441","1","11","250"
"150616","RIO MARIA","PA","2011","1180","2811","303","29","4",""
"150616","RIO MARIA","PA","2019","943","1907","277","30","67","327"
"150616","RIO MARIA","PA","2007","427","1607","","","",""
"150616","RIO MARIA","PA","2010","883","2334","203","","",""
"150616","RIO MARIA","PA","2006","388","1604","","","",""
"150616","RIO MARIA","PA","2014","1406","2568","396","22","32","229"
"150616","RIO MARIA","PA","2009","676","2179","196","","",""
"150618","RONDON DO PARÁ","PA","2008","2009","6398","674","","",""
"150618","RONDON DO PARÁ","PA","2016","3374","7053","1111","97","139","963"
"150618","RONDON DO PARÁ","PA","2011","3931","8615","1109","57","12",""
"150618","RONDON DO PARÁ","PA","2014","3980","7577","1297","79","82","894"
"150618","RONDON DO PARÁ","PA","2015","3714","7285","1175","117","100","669"
"150618","RONDON DO PARÁ","PA","2006","1911","6968","","","",""
"150618","RONDON DO PARÁ","PA","2010","3851","8367","1024","","",""
"150618","RONDON DO PARÁ","PA","2018","3328","5902","913","95","126","1451"
"150618","RONDON DO PARÁ","PA","2021","3608","5156","982","83","36","2051"
"150618","RONDON DO PARÁ","PA","2004","1278","3870","","","",""
"150618","RONDON DO PARÁ","PA","2019","3284","5422","886","71","139","1727"
"150618","RONDON DO PARÁ","PA","2005","1550","5546","","","",""
"150618","RONDON DO PARÁ","PA","2009","3065","8062","828","","",""
"150618","RONDON DO PARÁ","PA","2012","3813","7667","1351","20","53","483"
"150618","RONDON DO PARÁ","PA","2017","3313","6466","999","101","152","1214"
"150618","RONDON DO PARÁ","PA","2007","1856","6992","","","",""
"150618","RONDON DO PARÁ","PA","2020","3576","5434","892","0","72","1917"
"150618","RONDON DO PARÁ","PA","2013","4095","8185","1203","56","80","864"
"150619","RURÓPOLIS","PA","2019","3893","5551","933","121","174","2407"
"150619","RURÓPOLIS","PA","2009","2988","5517","673","","",""
"150619","RURÓPOLIS","PA","2021","4605","5658","1030","127","52","2958"
"150619","RURÓPOLIS","PA","2015","3720","6005","975","137","62","1815"
"150619","RURÓPOLIS","PA","2020","4369","5710","969","21","114","2776"
"150619","RURÓPOLIS","PA","2008","2465","4704","596","","",""
"150619","RURÓPOLIS","PA","2018","3792","5615","885","149","153","2160"
"150619","RURÓPOLIS","PA","2010","2738","5073","545","","",""
"150619","RURÓPOLIS","PA","2016","3347","5725","991","116","188","1408"
"150619","RURÓPOLIS","PA","2013","3465","6199","878","79","16","1837"
"150619","RURÓPOLIS","PA","2007","2544","5139","","","",""
"150619","RURÓPOLIS","PA","2014","3876","6212","1091","117","117","1988"
"150619","RURÓPOLIS","PA","2011","2662","5270","792","21","5",""
"150619","RURÓPOLIS","PA","2017","3437","5546","902","132","151","1710"
"150619","RURÓPOLIS","PA","2006","2464","5316","","","",""
"150619","RURÓPOLIS","PA","2005","2101","4994","","","",""
"150619","RURÓPOLIS","PA","2012","3170","5915","1012","80","38","985"
"150619","RURÓPOLIS","PA","2004","1687","4092","","","",""
"150620","SALINÓPOLIS","PA","2019","3762","5883","1311","37","117","1130"
"150620","SALINÓPOLIS","PA","2004","385","1025","","","",""
"150620","SALINÓPOLIS","PA","2010","3115","5834","988","","",""
"150620","SALINÓPOLIS","PA","2008","2385","4780","759","","",""
"150620","SALINÓPOLIS","PA","2021","3946","5545","1312","99","32","1372"
"150620","SALINÓPOLIS","PA","2013","4219","7183","1446","22","108","1389"
"150620","SALINÓPOLIS","PA","2017","4109","6754","1392","28","200","1352"
"150620","SALINÓPOLIS","PA","2012","3808","6627","1593","38","70","985"
"150620","SALINÓPOLIS","PA","2016","4130","7005","1489","38","83","1686"
"150620","SALINÓPOLIS","PA","2015","4090","6839","1469","24","103","1487"
"150620","SALINÓPOLIS","PA","2007","2410","5246","","","",""
"150620","SALINÓPOLIS","PA","2011","3309","6077","1252","9","26",""
"150620","SALINÓPOLIS","PA","2009","2804","6085","906","","",""
"150620","SALINÓPOLIS","PA","2018","3928","6301","1305","17","94","1260"
"150620","SALINÓPOLIS","PA","2020","4214","6091","1229","6","137","1300"
"150620","SALINÓPOLIS","PA","2006","1766","4278","","","",""
"150620","SALINÓPOLIS","PA","2014","4357","7120","1638","34","114","1545"
"150620","SALINÓPOLIS","PA","2005","401","1061","","","",""
"150630","SALVATERRA","PA","2004","508","1194","","","",""
"150630","SALVATERRA","PA","2006","1755","3269","","","",""
"150630","SALVATERRA","PA","2013","3281","5334","854","47","88","2357"
"150630","SALVATERRA","PA","2008","1992","3412","497","","",""
"150630","SALVATERRA","PA","2015","3256","4992","952","65","88","2376"
"150630","SALVATERRA","PA","2016","3741","5359","1006","67","89","2792"
"150630","SALVATERRA","PA","2014","3347","5141","980","63","111","2752"
"150630","SALVATERRA","PA","2011","3009","5056","424","19","18",""
"150630","SALVATERRA","PA","2021","4472","5005","979","81","20","2353"
"150630","SALVATERRA","PA","2019","4491","5444","951","65","154","2223"
"150630","SALVATERRA","PA","2020","4555","5353","930","3","87","2228"
"150630","SALVATERRA","PA","2012","3087","5070","928","42","52","1571"
"150630","SALVATERRA","PA","2017","4616","5871","1059","126","124","3266"
"150630","SALVATERRA","PA","2010","2117","3668","503","","",""
"150630","SALVATERRA","PA","2005","1587","2964","","","",""
"150630","SALVATERRA","PA","2007","1842","3451","","","",""
"150630","SALVATERRA","PA","2018","4683","5767","1028","85","181","2803"
"150630","SALVATERRA","PA","2009","1999","3409","505","","",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2013","2359","4007","622","5","29","895"
"150635","SANTA BÁRBARA DO PARÁ","PA","2021","2558","3541","573","45","10","1270"
"150635","SANTA BÁRBARA DO PARÁ","PA","2019","2276","3484","496","39","87","1005"
"150635","SANTA BÁRBARA DO PARÁ","PA","2009","1506","2717","412","","",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2017","1757","3244","597","33","71","635"
"150635","SANTA BÁRBARA DO PARÁ","PA","2015","2043","3589","649","21","56","706"
"150635","SANTA BÁRBARA DO PARÁ","PA","2016","1790","3548","685","30","61","552"
"150635","SANTA BÁRBARA DO PARÁ","PA","2018","2344","3763","560","71","75","1017"
"150635","SANTA BÁRBARA DO PARÁ","PA","2004","755","1515","","","",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2008","1471","2700","361","","",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2012","2021","3503","629","11","26","528"
"150635","SANTA BÁRBARA DO PARÁ","PA","2014","2285","3807","729","18","29","922"
"150635","SANTA BÁRBARA DO PARÁ","PA","2007","1397","2783","","","",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2005","1067","2004","","","",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2011","1860","3451","260","5","4",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2010","1452","2559","324","","",""
"150635","SANTA BÁRBARA DO PARÁ","PA","2020","2627","3706","516","1","50","1150"
"150635","SANTA BÁRBARA DO PARÁ","PA","2006","1197","2347","","","",""
"150640","SANTA CRUZ DO ARARI","PA","2009","413","714","185","","",""
"150640","SANTA CRUZ DO ARARI","PA","2021","1792","2164","398","14","13","1541"
"150640","SANTA CRUZ DO ARARI","PA","2013","1224","1847","330","","18","934"
"150640","SANTA CRUZ DO ARARI","PA","2006","441","877","","","",""
"150640","SANTA CRUZ DO ARARI","PA","2004","271","601","","","",""
"150640","SANTA CRUZ DO ARARI","PA","2008","494","731","169","","",""
"150640","SANTA CRUZ DO ARARI","PA","2007","494","903","","","",""
"150640","SANTA CRUZ DO ARARI","PA","2015","1231","1957","340","21","34","794"
"150640","SANTA CRUZ DO ARARI","PA","2016","1425","2197","407","30","4","1112"
"150640","SANTA CRUZ DO ARARI","PA","2018","1827","2343","413","53","31","1518"
"150640","SANTA CRUZ DO ARARI","PA","2005","384","823","","","",""
"150640","SANTA CRUZ DO ARARI","PA","2011","1026","1723","190","6","",""
"150640","SANTA CRUZ DO ARARI","PA","2014","1355","2030","378","30","40","876"
"150640","SANTA CRUZ DO ARARI","PA","2019","1816","2334","395","38","56","1552"
"150640","SANTA CRUZ DO ARARI","PA","2017","1750","2380","400","55","44","1447"
"150640","SANTA CRUZ DO ARARI","PA","2012","1132","1811","358","2","8","560"
"150640","SANTA CRUZ DO ARARI","PA","2010","536","901","143","","",""
"150640","SANTA CRUZ DO ARARI","PA","2020","1812","2272","395","10","14","1552"
"150650","SANTA IZABEL DO PARÁ","PA","2013","6571","11078","1602","76","70","1119"
"150650","SANTA IZABEL DO PARÁ","PA","2007","3829","9158","","","",""
"150650","SANTA IZABEL DO PARÁ","PA","2015","6533","11104","1929","74","89","1312"
"150650","SANTA IZABEL DO PARÁ","PA","2019","4862","9154","1630","95","212","813"
"150650","SANTA IZABEL DO PARÁ","PA","2020","5951","9389","1622","0","167","894"
"150650","SANTA IZABEL DO PARÁ","PA","2018","5145","9806","1649","158","143","1045"
"150650","SANTA IZABEL DO PARÁ","PA","2006","3890","9479","","","",""
"150650","SANTA IZABEL DO PARÁ","PA","2016","5121","10235","1795","112","206","1342"
"150650","SANTA IZABEL DO PARÁ","PA","2011","5511","10328","1274","5","8",""
"150650","SANTA IZABEL DO PARÁ","PA","2017","4959","9694","1719","98","254","1134"
"150650","SANTA IZABEL DO PARÁ","PA","2010","5044","9733","841","","",""
"150650","SANTA IZABEL DO PARÁ","PA","2008","3409","8381","792","","",""
"150650","SANTA IZABEL DO PARÁ","PA","2005","1202","2930","","","",""
"150650","SANTA IZABEL DO PARÁ","PA","2004","789","1882","","","",""
"150650","SANTA IZABEL DO PARÁ","PA","2012","6170","10685","1807","50","26","849"
"150650","SANTA IZABEL DO PARÁ","PA","2009","4342","9252","973","","",""
"150650","SANTA IZABEL DO PARÁ","PA","2014","6727","11107","1993","85","111","1249"
"150650","SANTA IZABEL DO PARÁ","PA","2021","5134","8879","1695","184","65","911"
"150655","SANTA LUZIA DO PARÁ","PA","2004","483","1221","","","",""
"150655","SANTA LUZIA DO PARÁ","PA","2020","4210","4956","887","1","72","3003"
"150655","SANTA LUZIA DO PARÁ","PA","2010","2456","4826","640","","",""
"150655","SANTA LUZIA DO PARÁ","PA","2007","2282","4926","","","",""
"150655","SANTA LUZIA DO PARÁ","PA","2011","2886","5645","411","2","24",""
"150655","SANTA LUZIA DO PARÁ","PA","2006","2169","4695","","","",""
