year,areakm,municipality,geocode_ibge,state,FullLocation,Ano,Código do Município,Nome do Município,"Produto Interno Bruto per capita, 
a preços correntes
(R$ 1,00)"
2017,2.208719365312949,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",2017.0,1507979.0,Terra Santa,28888.96
2018,1.4007140951082584,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",2018.0,1507979.0,Terra Santa,27410.43
2019,4.561228768067836,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",2019.0,1507979.0,Terra Santa,25068.1
2020,2.786888798923585,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",2020.0,1507979.0,Terra Santa,22916.03
2021,3.89334172622388,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",2021.0,1507979.0,Terra Santa,27253.9
2022,4.930948184146664,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",,,,
2023,5.573530432738585,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",,,,
2024,4.5200623044660375,Terra Santa,1507979,Pará,"Terra Santa, Pará, Brazil",,,,
2008,36.04450309218238,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2008.0,1508001.0,Tomé-Açu,5993.66
2009,13.78121079654646,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2009.0,1508001.0,Tomé-Açu,5876.46
2010,35.88316951293864,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2010.0,1508001.0,Tomé-Açu,5943.89
2011,6.25081904211035,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2011.0,1508001.0,Tomé-Açu,6939.39
2012,1.0051136060498205,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2012.0,1508001.0,Tomé-Açu,7512.2
2013,13.589660222985977,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2013.0,1508001.0,Tomé-Açu,7935.0
2014,7.6540758147151,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2014.0,1508001.0,Tomé-Açu,8629.47
2015,4.93159177781498,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2015.0,1508001.0,Tomé-Açu,9214.11
2016,7.279505524836986,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2016.0,1508001.0,Tomé-Açu,10535.87
2017,11.49174461026047,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2017.0,1508001.0,Tomé-Açu,10361.73
2018,16.480499646768887,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2018.0,1508001.0,Tomé-Açu,10622.37
2019,13.51624482010328,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2019.0,1508001.0,Tomé-Açu,11206.06
2020,15.954683274807731,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2020.0,1508001.0,Tomé-Açu,12747.84
2021,22.904509418794422,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",2021.0,1508001.0,Tomé-Açu,16107.91
2022,22.492798477196278,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",,,,
2023,14.902960152776076,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",,,,
2024,23.956959266130468,Tomé-Açu,1508001,Pará,"Tomé-Açu, Pará, Brazil",,,,
2008,1.9477192701293424,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2008.0,1508035.0,Tracuateua,3017.51
2009,4.234835178249675,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2009.0,1508035.0,Tracuateua,2859.83
2010,0.0630136495489012,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2010.0,1508035.0,Tracuateua,3484.42
2011,0.2617675377587646,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2011.0,1508035.0,Tracuateua,4172.32
2012,0.0,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2012.0,1508035.0,Tracuateua,4751.43
2013,0.0,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2013.0,1508035.0,Tracuateua,6296.39
2014,0.4585980713527954,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2014.0,1508035.0,Tracuateua,6451.08
2015,0.2606887208082138,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2015.0,1508035.0,Tracuateua,6379.55
2016,0.0,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2016.0,1508035.0,Tracuateua,7785.13
2017,0.4154159411880193,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2017.0,1508035.0,Tracuateua,8248.0
2018,0.1929584812143492,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2018.0,1508035.0,Tracuateua,7033.53
2019,0.3592952934722825,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2019.0,1508035.0,Tracuateua,7475.17
2020,0.0769929138059442,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2020.0,1508035.0,Tracuateua,9465.39
2021,0.2842444016413892,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",2021.0,1508035.0,Tracuateua,9044.03
2022,0.0,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",,,,
2023,1.0045694251149189,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",,,,
2024,0.0,Tracuateua,1508035,Pará,"Tracuateua, Pará, Brazil",,,,
2008,42.334154018607705,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2008.0,1508050.0,Trairão,4759.92
2009,36.93281855533066,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2009.0,1508050.0,Trairão,5196.58
2010,26.675826188065887,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2010.0,1508050.0,Trairão,6130.6
2011,49.63718527279562,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2011.0,1508050.0,Trairão,7811.53
2012,42.24735035944353,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2012.0,1508050.0,Trairão,8963.05
2013,42.52110461297114,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2013.0,1508050.0,Trairão,11388.77
2014,43.85278178202421,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2014.0,1508050.0,Trairão,11863.94
2015,24.868340166304343,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2015.0,1508050.0,Trairão,12538.5
2016,40.501596538620205,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2016.0,1508050.0,Trairão,16972.14
2017,81.24077452487005,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2017.0,1508050.0,Trairão,17837.9
2018,55.65099936460345,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2018.0,1508050.0,Trairão,15636.54
2019,111.9177750451782,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2019.0,1508050.0,Trairão,15072.6
2020,82.33122585900509,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2020.0,1508050.0,Trairão,14436.82
2021,120.39254909991116,Trairão,1508050,Pará,"Trairão, Pará, Brazil",2021.0,1508050.0,Trairão,16931.49
2022,113.499087575111,Trairão,1508050,Pará,"Trairão, Pará, Brazil",,,,
2023,26.938175013020285,Trairão,1508050,Pará,"Trairão, Pará, Brazil",,,,
2024,44.22609761732964,Trairão,1508050,Pará,"Trairão, Pará, Brazil",,,,
2008,9.83948801992863,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2008.0,1508084.0,Tucumã,9193.26
2009,2.578829266041902,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2009.0,1508084.0,Tucumã,10831.04
2010,2.325869972341088,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2010.0,1508084.0,Tucumã,10352.08
2011,1.6512548298372864,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2011.0,1508084.0,Tucumã,11533.52
2012,0.9629932378941136,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2012.0,1508084.0,Tucumã,13535.13
2013,1.6080990726750528,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2013.0,1508084.0,Tucumã,12864.86
2014,2.706400583512412,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2014.0,1508084.0,Tucumã,15438.49
2015,4.196511838568409,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2015.0,1508084.0,Tucumã,17800.57
2016,2.8409118305007284,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2016.0,1508084.0,Tucumã,18917.78
2017,3.910473430423656,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2017.0,1508084.0,Tucumã,19669.94
2018,1.8443915827459512,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2018.0,1508084.0,Tucumã,19932.93
2019,5.346042454498965,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2019.0,1508084.0,Tucumã,20880.37
2020,2.4448486927160915,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2020.0,1508084.0,Tucumã,21513.73
2021,0.8709953603310588,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",2021.0,1508084.0,Tucumã,24210.5
2022,0.8638737672526301,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",,,,
2023,3.943379837521715,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",,,,
2024,0.5025111849772026,Tucumã,1508084,Pará,"Tucumã, Pará, Brazil",,,,
2008,26.810791095273128,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2008.0,1508100.0,Tucuruí,26134.15
2009,2.0897953448391524,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2009.0,1508100.0,Tucuruí,17979.49
2010,36.678775125586014,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2010.0,1508100.0,Tucuruí,26425.0
2011,8.893719589525302,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2011.0,1508100.0,Tucuruí,28300.68
2012,8.545351087523038,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2012.0,1508100.0,Tucuruí,29038.21
2013,0.8151173942634351,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2013.0,1508100.0,Tucuruí,35274.02
2014,3.5311201043180818,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2014.0,1508100.0,Tucuruí,27986.64
2015,23.21770838901973,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2015.0,1508100.0,Tucuruí,41140.58
2016,9.077348205794651,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2016.0,1508100.0,Tucuruí,40006.93
2017,7.13435199121987,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2017.0,1508100.0,Tucuruí,58469.7
2018,16.203001988875993,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2018.0,1508100.0,Tucuruí,66711.15
2019,8.20691952501329,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2019.0,1508100.0,Tucuruí,46639.59
2020,8.641882136324243,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2020.0,1508100.0,Tucuruí,39698.26
2021,14.400712681933738,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",2021.0,1508100.0,Tucuruí,48149.75
2022,7.319524862346884,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",,,,
2023,10.81698878942002,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",,,,
2024,8.562637203442241,Tucuruí,1508100,Pará,"Tucuruí, Pará, Brazil",,,,
2008,135.7818946956738,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2008.0,1508126.0,Ulianópolis,13081.83
2009,43.509179768291794,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2009.0,1508126.0,Ulianópolis,14704.97
2010,19.22405640924141,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2010.0,1508126.0,Ulianópolis,12578.85
2011,22.876022354707604,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2011.0,1508126.0,Ulianópolis,17785.42
2012,30.67409982519688,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2012.0,1508126.0,Ulianópolis,17626.69
2013,11.118792880278734,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2013.0,1508126.0,Ulianópolis,26931.59
2014,2.9540926237766474,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2014.0,1508126.0,Ulianópolis,23292.75
2015,22.48267155288456,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2015.0,1508126.0,Ulianópolis,24796.49
2016,18.095884301169235,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2016.0,1508126.0,Ulianópolis,23420.02
2017,15.381902973604031,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2017.0,1508126.0,Ulianópolis,21646.89
2018,6.480239019836155,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2018.0,1508126.0,Ulianópolis,23078.93
2019,18.27884236318169,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2019.0,1508126.0,Ulianópolis,26850.16
2020,57.04497476108939,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2020.0,1508126.0,Ulianópolis,30580.63
2021,74.79258973833706,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",2021.0,1508126.0,Ulianópolis,32043.86
2022,17.22385850030161,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",,,,
2023,22.20167739509039,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",,,,
2024,22.901212259929714,Ulianópolis,1508126,Pará,"Ulianópolis, Pará, Brazil",,,,
2008,90.43716899359062,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2008.0,1508159.0,Uruará,6973.6
2009,99.08240448985896,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2009.0,1508159.0,Uruará,7060.3
2010,68.53765337623616,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2010.0,1508159.0,Uruará,4919.56
2011,38.309234912705136,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2011.0,1508159.0,Uruará,7260.09
2012,51.87749348833045,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2012.0,1508159.0,Uruará,7475.39
2013,47.29853056931091,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2013.0,1508159.0,Uruará,8077.6
2014,14.405553638372668,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2014.0,1508159.0,Uruará,10442.55
2015,52.97960512380153,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2015.0,1508159.0,Uruará,11222.71
2016,63.79783878806619,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2016.0,1508159.0,Uruará,11361.18
2017,88.57749610171017,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2017.0,1508159.0,Uruará,11567.82
2018,81.61813597438146,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2018.0,1508159.0,Uruará,11984.38
2019,154.04738002318584,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2019.0,1508159.0,Uruará,13401.03
2020,133.36914369481195,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2020.0,1508159.0,Uruará,15801.99
2021,139.61235372277088,Uruará,1508159,Pará,"Uruará, Pará, Brazil",2021.0,1508159.0,Uruará,17062.01
2022,193.6343634006545,Uruará,1508159,Pará,"Uruará, Pará, Brazil",,,,
2023,103.64742950911965,Uruará,1508159,Pará,"Uruará, Pará, Brazil",,,,
2024,97.62428951118072,Uruará,1508159,Pará,"Uruará, Pará, Brazil",,,,
2008,1.4574752581876085,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2008.0,1508209.0,Vigia,3129.0
2009,0.0604774584002342,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2009.0,1508209.0,Vigia,3818.06
2010,0.3203224145152372,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2010.0,1508209.0,Vigia,3761.31
2011,0.2412142197300643,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2011.0,1508209.0,Vigia,4492.68
2012,0.2287783670111084,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2012.0,1508209.0,Vigia,5143.0
2013,0.580458286583405,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2013.0,1508209.0,Vigia,5582.57
2014,0.0,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2014.0,1508209.0,Vigia,6357.74
2015,1.2743451593138957,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2015.0,1508209.0,Vigia,6878.78
2016,0.2424350898770634,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2016.0,1508209.0,Vigia,7076.36
2017,0.1669081061264312,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2017.0,1508209.0,Vigia,7149.25
2018,0.0643582535587971,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2018.0,1508209.0,Vigia,7186.38
2019,0.1910980893607907,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2019.0,1508209.0,Vigia,7216.02
2020,0.5440414931984731,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2020.0,1508209.0,Vigia,7744.23
2021,0.3342474063936884,Vigia,1508209,Pará,"Vigia, Pará, Brazil",2021.0,1508209.0,Vigia,8724.37
2022,0.3782249779212046,Vigia,1508209,Pará,"Vigia, Pará, Brazil",,,,
2023,0.0,Vigia,1508209,Pará,"Vigia, Pará, Brazil",,,,
2024,0.0,Vigia,1508209,Pará,"Vigia, Pará, Brazil",,,,
2008,14.949303247295784,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2008.0,1508308.0,Viseu,3235.96
2009,31.78486067257835,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2009.0,1508308.0,Viseu,3422.57
2010,14.882272755378974,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2010.0,1508308.0,Viseu,4190.27
2011,3.7023331747278903,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2011.0,1508308.0,Viseu,4935.83
2012,0.4253322522143868,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2012.0,1508308.0,Viseu,5606.88
2013,0.908928653019438,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2013.0,1508308.0,Viseu,7377.19
2014,3.280140056578538,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2014.0,1508308.0,Viseu,7041.78
2015,4.108556077617748,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2015.0,1508308.0,Viseu,7353.1
2016,2.177205462476452,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2016.0,1508308.0,Viseu,11184.82
2017,11.04162590130007,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2017.0,1508308.0,Viseu,10269.46
2018,4.092602703707665,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2018.0,1508308.0,Viseu,7969.25
2019,8.460993940022805,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2019.0,1508308.0,Viseu,7952.36
2020,8.651952558283751,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2020.0,1508308.0,Viseu,10040.72
2021,3.9269187439250666,Viseu,1508308,Pará,"Viseu, Pará, Brazil",2021.0,1508308.0,Viseu,9961.97
2022,1.385996845812931,Viseu,1508308,Pará,"Viseu, Pará, Brazil",,,,
2023,6.057668456037959,Viseu,1508308,Pará,"Viseu, Pará, Brazil",,,,
2024,1.5050399276864208,Viseu,1508308,Pará,"Viseu, Pará, Brazil",,,,
2008,10.513979360343866,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2008.0,1508357.0,Vitória do Xingu,6324.16
2009,1.512757637500191,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2009.0,1508357.0,Vitória do Xingu,7207.41
2010,9.484390270587916,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2010.0,1508357.0,Vitória do Xingu,6881.03
2011,53.124103480224576,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2011.0,1508357.0,Vitória do Xingu,8222.55
2012,5.097918880409194,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2012.0,1508357.0,Vitória do Xingu,11221.25
2013,9.27471841342652,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2013.0,1508357.0,Vitória do Xingu,26568.26
2014,16.914228521335392,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2014.0,1508357.0,Vitória do Xingu,31725.83
2015,47.6761425806401,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2015.0,1508357.0,Vitória do Xingu,55935.8
2016,10.653832257139342,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2016.0,1508357.0,Vitória do Xingu,66370.94
2017,7.150568699527382,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2017.0,1508357.0,Vitória do Xingu,209860.49
2018,4.263217194023092,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2018.0,1508357.0,Vitória do Xingu,291965.35
2019,7.251037402289581,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2019.0,1508357.0,Vitória do Xingu,270414.24
2020,8.436323986699897,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2020.0,1508357.0,Vitória do Xingu,250912.73
2021,4.325976220528262,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",2021.0,1508357.0,Vitória do Xingu,274351.7
2022,3.2322989403346924,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",,,,
2023,2.3580555407613417,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",,,,
2024,1.0295229953697846,Vitória do Xingu,1508357,Pará,"Vitória do Xingu, Pará, Brazil",,,,
2008,4.739868503854932,Xinguara,1508407,Pará,"Xinguara, Pará, Brazil",2008.0,1508407.0,Xinguara,9585.39
2009,4.40229158453402,Xinguara,1508407,Pará,"Xinguara, Pará, Brazil",2009.0,1508407.0,Xinguara,11071.26
2010,3.69395951614112,Xinguara,1508407,Pará,"Xinguara, Pará, Brazil",2010.0,1508407.0,Xinguara,12329.78
